from,to,weight
動揺,軽蔑,2.111111111111111
動揺,冷笑,0.7777777777777778
動揺,陰鬱,3.0
動揺,積極性,1.25
動揺,誇り,0.5714285714285714
動揺,優位,1.25
悲痛,喜び,0.1111111111111111
悲痛,信頼,0.6666666666666666
悲痛,恐れ,4.222222222222222
悲痛,驚き,1.7692307692307692
悲痛,悲しみ,6.75
悲痛,嫌悪,3.7777777777777777
悲痛,怒り,4.571428571428571
悲痛,期待,0.25
悲痛,恍惚,0.7142857142857143
悲痛,平穏,0.4
悲痛,感嘆,2.6666666666666665
悲痛,容認,1.7272727272727273
悲痛,恐怖,3.727272727272727
悲痛,心配,3.3333333333333335
悲痛,驚嘆,2.1
悲痛,動揺,3.4
悲痛,憂い,3.6
悲痛,憎悪,3.3
悲痛,退屈,1.3076923076923077
悲痛,激怒,1.9166666666666667
悲痛,苛立ち,3.0
悲痛,警戒,2.769230769230769
悲痛,興味,0.7777777777777778
悲痛,楽観,0.3
悲痛,希望,0.1666666666666666
悲痛,不安,4.2
悲痛,愛,2.5384615384615383
悲痛,罪悪感,2.4444444444444446
悲痛,歓喜,0.4
悲痛,服従,3.0
悲痛,好奇心,0.8461538461538461
悲痛,感傷,4.25
悲痛,畏敬,0.8888888888888888
悲痛,絶望,5.923076923076923
悲痛,恥,3.0
悲痛,失望,4.777777777777778
悲痛,不審,2.4615384615384617
悲痛,憤慨,2.3333333333333335
悲痛,自責,4.875
悲痛,嫉妬,2.2857142857142856
悲痛,悲観,5.8
悲痛,軽蔑,3.4
悲痛,冷笑,2.5
悲痛,陰鬱,4.285714285714286
悲痛,積極性,0.2
悲痛,誇り,0.3333333333333333
悲痛,優位,0.5
憂い,喜び,2.0
憂い,信頼,1.5555555555555556
憂い,恐れ,3.8
憂い,驚き,1.0833333333333333
憂い,悲しみ,4.375
憂い,嫌悪,3.1
憂い,怒り,2.625
憂い,期待,0.9090909090909092
憂い,恍惚,1.9
憂い,平穏,0.5
憂い,感嘆,1.4444444444444444
憂い,容認,1.25
憂い,恐怖,2.875
憂い,心配,5.111111111111111
憂い,驚嘆,2.0
憂い,動揺,2.909090909090909
憂い,悲痛,4.454545454545454
憂い,憎悪,1.8333333333333333
憂い,退屈,2.142857142857143
憂い,激怒,1.1666666666666667
憂い,苛立ち,2.3
憂い,警戒,2.2142857142857144
憂い,興味,0.875
憂い,楽観,2.0
憂い,希望,0.8125
憂い,不安,4.8
憂い,愛,1.375
憂い,罪悪感,3.4615384615384617
憂い,歓喜,2.0
憂い,服従,1.9090909090909092
憂い,好奇心,1.8888888888888888
憂い,感傷,4.181818181818182
憂い,畏敬,1.5555555555555556
憂い,絶望,3.4615384615384617
憂い,恥,2.857142857142857
憂い,失望,4.538461538461538
憂い,不審,2.5384615384615383
憂い,憤慨,2.75
憂い,自責,2.5
憂い,嫉妬,2.5833333333333335
憂い,悲観,5.6
憂い,軽蔑,3.2222222222222223
憂い,冷笑,1.875
憂い,陰鬱,5.5
憂い,積極性,0.6923076923076923
憂い,誇り,0.9285714285714286
憂い,優位,1.6666666666666667
憎悪,喜び,0.2857142857142857
憎悪,信頼,0.625
憎悪,恐れ,3.5
憎悪,驚き,1.4166666666666667
憎悪,悲しみ,3.8666666666666663
憎悪,嫌悪,6.454545454545454
憎悪,怒り,6.384615384615385
憎悪,期待,0.75
憎悪,恍惚,1.0909090909090908
憎悪,平穏,0.8571428571428571
憎悪,感嘆,1.0
憎悪,容認,1.2
憎悪,恐怖,4.571428571428571
憎悪,心配,1.2857142857142858
憎悪,驚嘆,1.5
憎悪,動揺,2.1538461538461537
憎悪,悲痛,3.0555555555555554
憎悪,憂い,1.2
憎悪,退屈,1.5714285714285714
憎悪,激怒,5.083333333333333
憎悪,苛立ち,5.2727272727272725
憎悪,警戒,2.8
憎悪,興味,0.7142857142857143
憎悪,楽観,0.5
憎悪,希望,0.5
憎悪,不安,3.0833333333333335
憎悪,愛,1.0
憎悪,罪悪感,2.625
憎悪,歓喜,0.7857142857142857
憎悪,服従,1.7
憎悪,好奇心,0.75
憎悪,感傷,2.625
憎悪,畏敬,0.5
憎悪,絶望,4.0
憎悪,恥,1.5833333333333333
憎悪,失望,4.2
憎悪,不審,3.4444444444444446
憎悪,憤慨,4.583333333333333
憎悪,自責,2.4
憎悪,嫉妬,5.0
憎悪,悲観,3.357142857142857
憎悪,軽蔑,4.1
憎悪,冷笑,2.0
憎悪,陰鬱,1.8
憎悪,積極性,2.0833333333333335
憎悪,誇り,1.8
憎悪,優位,1.0
退屈,喜び,0.2857142857142857
退屈,信頼,0.6
退屈,恐れ,1.181818181818182
退屈,驚き,0.2
退屈,悲しみ,2.5
退屈,嫌悪,1.875
退屈,怒り,0.7
退屈,期待,0.7272727272727273
退屈,恍惚,1.4
退屈,平穏,5.1
退屈,感嘆,0.625
退屈,容認,1.8333333333333333
退屈,恐怖,2.076923076923077
退屈,心配,1.5
退屈,驚嘆,0.5
退屈,動揺,0.6363636363636364
退屈,悲痛,1.5
退屈,憂い,3.5
退屈,憎悪,1.3333333333333333
退屈,激怒,0.9
退屈,苛立ち,1.9
退屈,警戒,0.0
退屈,興味,0.6666666666666666
退屈,楽観,2.4444444444444446
退屈,希望,1.0
退屈,不安,3.0
退屈,愛,1.2
退屈,罪悪感,2.0
退屈,歓喜,0.3
退屈,服従,1.25
退屈,好奇心,0.5833333333333334
退屈,感傷,2.0
退屈,畏敬,0.6363636363636364
退屈,絶望,2.8
退屈,恥,1.4615384615384617
退屈,失望,3.090909090909091
退屈,不審,0.4
退屈,憤慨,1.2307692307692308
退屈,自責,0.9333333333333332
退屈,嫉妬,0.4
退屈,悲観,1.6666666666666667
退屈,軽蔑,1.0833333333333333
退屈,冷笑,2.4285714285714284
退屈,陰鬱,4.25
退屈,積極性,0.3333333333333333
退屈,誇り,0.5714285714285714
退屈,優位,1.8
激怒,喜び,1.0909090909090908
激怒,信頼,0.3333333333333333
激怒,恐れ,2.8181818181818183
激怒,驚き,2.875
激怒,悲しみ,3.6666666666666665
激怒,嫌悪,4.2
激怒,怒り,6.833333333333333
激怒,期待,0.8181818181818182
激怒,恍惚,0.6666666666666666
激怒,平穏,0.4444444444444444
激怒,感嘆,1.6363636363636365
激怒,容認,0.8333333333333334
激怒,恐怖,3.0
激怒,心配,1.3333333333333333
激怒,驚嘆,2.0
激怒,動揺,4.0
激怒,悲痛,2.9411764705882355
激怒,憂い,1.5454545454545454
激怒,憎悪,4.714285714285714
激怒,退屈,1.0
激怒,苛立ち,5.285714285714286
激怒,警戒,2.4615384615384617
激怒,興味,0.8333333333333334
激怒,楽観,0.4
激怒,希望,0.5
激怒,不安,2.1666666666666665
激怒,愛,0.2857142857142857
激怒,罪悪感,3.1
激怒,歓喜,0.5384615384615384
激怒,服従,0.9166666666666666
激怒,好奇心,0.625
激怒,感傷,2.4285714285714284
激怒,畏敬,1.0
激怒,絶望,3.0
激怒,恥,1.7333333333333334
激怒,失望,3.8333333333333335
激怒,不審,2.4
激怒,憤慨,6.285714285714286
激怒,自責,1.7692307692307692
激怒,嫉妬,3.9
激怒,悲観,1.818181818181818
激怒,軽蔑,3.1
激怒,冷笑,2.875
激怒,陰鬱,2.636363636363636
激怒,積極性,1.5384615384615383
激怒,誇り,0.3076923076923077
激怒,優位,2.0
苛立ち,喜び,0.0
苛立ち,信頼,0.6666666666666666
苛立ち,恐れ,4.625
苛立ち,驚き,1.0909090909090908
苛立ち,悲しみ,2.1666666666666665
苛立ち,嫌悪,5.2
苛立ち,怒り,5.545454545454546
苛立ち,期待,0.6428571428571429
苛立ち,恍惚,0.5333333333333333
苛立ち,平穏,0.5333333333333333
苛立ち,感嘆,1.0
苛立ち,容認,1.3333333333333333
苛立ち,恐怖,1.75
苛立ち,心配,3.909090909090909
苛立ち,驚嘆,2.5
苛立ち,動揺,4.8
苛立ち,悲痛,3.272727272727273
苛立ち,憂い,3.0
苛立ち,憎悪,4.818181818181818
苛立ち,退屈,1.5
苛立ち,激怒,5.916666666666667
苛立ち,警戒,3.6666666666666665
苛立ち,興味,1.4444444444444444
苛立ち,楽観,1.0
苛立ち,希望,0.25
苛立ち,不安,4.1
苛立ち,愛,0.8666666666666667
苛立ち,罪悪感,3.3333333333333335
苛立ち,歓喜,1.3333333333333333
苛立ち,服従,2.6923076923076925
苛立ち,好奇心,1.1666666666666667
苛立ち,感傷,1.6666666666666667
苛立ち,畏敬,1.75
苛立ち,絶望,3.7142857142857144
苛立ち,恥,2.5
苛立ち,失望,4.866666666666666
苛立ち,不審,4.0
苛立ち,憤慨,5.0
苛立ち,自責,4.666666666666667
苛立ち,嫉妬,4.333333333333333
苛立ち,悲観,4.0
苛立ち,軽蔑,2.9
苛立ち,冷笑,2.727272727272727
苛立ち,陰鬱,3.0
苛立ち,積極性,1.5384615384615383
苛立ち,誇り,0.5
苛立ち,優位,1.3076923076923077
警戒,喜び,0.6666666666666666
警戒,信頼,0.6923076923076923
警戒,恐れ,6.454545454545454
警戒,驚き,2.875
警戒,悲しみ,2.4285714285714284
警戒,嫌悪,4.1
警戒,怒り,2.142857142857143
警戒,期待,0.7777777777777778
警戒,恍惚,0.8888888888888888
警戒,平穏,0.4545454545454545
警戒,感嘆,0.6363636363636364
警戒,容認,0.5714285714285714
警戒,恐怖,5.333333333333333
警戒,心配,5.857142857142857
警戒,驚嘆,1.6666666666666667
警戒,動揺,4.0
警戒,悲痛,2.4545454545454546
警戒,憂い,2.5833333333333335
警戒,憎悪,3.0
警戒,退屈,0.4444444444444444
警戒,激怒,2.4545454545454546
警戒,苛立ち,3.6666666666666665
警戒,興味,2.111111111111111
警戒,楽観,0.375
警戒,希望,0.6
警戒,不安,5.714285714285714
警戒,愛,0.5454545454545454
警戒,罪悪感,2.0
警戒,歓喜,0.125
警戒,服従,2.25
警戒,好奇心,1.6923076923076923
警戒,感傷,1.7
警戒,畏敬,1.1
警戒,絶望,2.4
警戒,恥,1.6923076923076923
警戒,失望,2.25
警戒,不審,4.75
警戒,憤慨,2.8
警戒,自責,1.8333333333333333
警戒,嫉妬,2.1
警戒,悲観,2.142857142857143
警戒,軽蔑,1.875
警戒,冷笑,1.8571428571428572
警戒,陰鬱,3.142857142857143
警戒,積極性,1.181818181818182
警戒,誇り,1.1666666666666667
警戒,優位,1.0
興味,喜び,4.5
興味,信頼,2.3125
興味,恐れ,0.75
興味,驚き,4.111111111111111
興味,悲しみ,0.3333333333333333
興味,嫌悪,1.6
興味,怒り,1.2727272727272727
興味,期待,5.166666666666667
興味,恍惚,3.0714285714285716
興味,平穏,1.5
興味,感嘆,4.0
興味,容認,3.6666666666666665
興味,恐怖,1.0625
興味,心配,2.2
興味,驚嘆,3.6875
興味,動揺,1.6666666666666667
興味,悲痛,0.25
興味,憂い,1.625
興味,憎悪,1.0
興味,退屈,0.8666666666666667
興味,激怒,0.7142857142857143
興味,苛立ち,1.0909090909090908
興味,警戒,1.8
興味,楽観,3.230769230769231
興味,希望,4.454545454545454
興味,不安,2.1
興味,愛,4.769230769230769
興味,罪悪感,0.8
興味,歓喜,3.75
興味,服従,0.9166666666666666
興味,好奇心,6.75
興味,感傷,2.0
興味,畏敬,2.1818181818181817
興味,絶望,0.6
興味,恥,1.375
興味,失望,1.3
興味,不審,0.75
興味,憤慨,1.9090909090909092
興味,自責,1.5294117647058822
興味,嫉妬,2.4
興味,悲観,1.1111111111111112
興味,軽蔑,0.8888888888888888
興味,冷笑,0.625
興味,陰鬱,0.375
興味,積極性,4.0
興味,誇り,2.4615384615384617
興味,優位,2.6666666666666665
楽観,喜び,4.0
楽観,信頼,2.875
楽観,恐れ,1.0
楽観,驚き,1.125
楽観,悲しみ,0.2
楽観,嫌悪,0.1111111111111111
楽観,怒り,0.3333333333333333
楽観,期待,4.416666666666667
楽観,恍惚,2.8333333333333335
楽観,平穏,4.375
楽観,感嘆,1.5833333333333333
楽観,容認,3.6
楽観,恐怖,0.25
楽観,心配,0.1538461538461538
楽観,驚嘆,1.1666666666666667
楽観,動揺,0.8571428571428571
楽観,悲痛,0.3
楽観,憂い,0.75
楽観,憎悪,0.7333333333333333
楽観,退屈,2.25
楽観,激怒,0.8181818181818182
楽観,苛立ち,0.3
楽観,警戒,1.2
楽観,興味,2.4
楽観,希望,5.2
楽観,不安,0.8333333333333334
楽観,愛,2.4166666666666665
楽観,罪悪感,0.3333333333333333
楽観,歓喜,3.4615384615384617
楽観,服従,0.6363636363636364
楽観,好奇心,2.625
楽観,感傷,1.0
楽観,畏敬,0.6363636363636364
楽観,絶望,0.3333333333333333
楽観,恥,0.8461538461538461
楽観,失望,0.3333333333333333
楽観,不審,0.3333333333333333
楽観,憤慨,0.1818181818181818
楽観,自責,0.5
楽観,嫉妬,0.2857142857142857
楽観,悲観,0.3
楽観,軽蔑,0.2727272727272727
楽観,冷笑,1.4615384615384617
楽観,陰鬱,0.5555555555555556
楽観,積極性,3.1
楽観,誇り,1.875
楽観,優位,3.5
希望,喜び,4.714285714285714
希望,信頼,4.454545454545454
希望,恐れ,1.3333333333333333
希望,驚き,1.4285714285714286
希望,悲しみ,0.0833333333333333
希望,嫌悪,0.2857142857142857
希望,怒り,0.4545454545454545
希望,期待,6.125
希望,恍惚,3.2222222222222223
希望,平穏,3.1818181818181817
希望,感嘆,4.0
希望,容認,3.375
希望,恐怖,0.0
希望,心配,0.8181818181818182
希望,驚嘆,2.3
希望,動揺,1.2727272727272727
希望,悲痛,0.5384615384615384
希望,憂い,1.5454545454545454
希望,憎悪,0.3333333333333333
希望,退屈,0.5
希望,激怒,0.1666666666666666
希望,苛立ち,1.6666666666666667
希望,警戒,1.0
希望,興味,3.4615384615384617
希望,楽観,5.266666666666667
希望,不安,2.0
希望,愛,3.6153846153846154
希望,罪悪感,0.6
希望,歓喜,5.444444444444445
希望,服従,0.7777777777777778
希望,好奇心,4.777777777777778
希望,感傷,1.4166666666666667
希望,畏敬,2.0
希望,絶望,0.8888888888888888
希望,恥,0.2857142857142857
希望,失望,0.3846153846153846
希望,不審,0.8
希望,憤慨,0.7857142857142857
希望,自責,0.125
希望,嫉妬,1.3571428571428572
希望,悲観,0.0
希望,軽蔑,0.1
希望,冷笑,0.4444444444444444
希望,陰鬱,0.6666666666666666
希望,積極性,4.3
希望,誇り,4.888888888888889
希望,優位,3.125
不安,喜び,0.2142857142857142
不安,信頼,0.8571428571428571
不安,恐れ,5.7
不安,驚き,2.2857142857142856
不安,悲しみ,4.428571428571429
不安,嫌悪,3.2
不安,怒り,2.6666666666666665
不安,期待,1.6
不安,恍惚,0.5714285714285714
不安,平穏,0.0909090909090909
不安,感嘆,1.125
不安,容認,0.8333333333333334
不安,恐怖,5.416666666666667
不安,心配,6.133333333333334
不安,驚嘆,1.6
不安,動揺,6.0
不安,悲痛,4.833333333333333
不安,憂い,4.583333333333333
不安,憎悪,2.111111111111111
不安,退屈,2.0
不安,激怒,2.363636363636364
不安,苛立ち,4.666666666666667
不安,警戒,4.454545454545454
不安,興味,1.875
不安,楽観,0.5625
不安,希望,0.4
不安,愛,1.2222222222222223
不安,罪悪感,3.7777777777777777
不安,歓喜,0.2222222222222222
不安,服従,2.4545454545454546
不安,好奇心,1.3636363636363635
不安,感傷,3.3529411764705883
不安,畏敬,2.3
不安,絶望,5.0
不安,恥,3.888888888888889
不安,失望,4.785714285714286
不安,不審,4.8
不安,憤慨,2.4285714285714284
不安,自責,3.6666666666666665
不安,嫉妬,4.142857142857143
不安,悲観,5.166666666666667
不安,軽蔑,3.0714285714285716
不安,冷笑,1.25
不安,陰鬱,5.4
不安,積極性,0.8181818181818182
不安,誇り,0.3571428571428571
不安,優位,0.5
愛,喜び,5.375
愛,信頼,5.2727272727272725
愛,恐れ,1.7
愛,驚き,2.272727272727273
愛,悲しみ,2.3333333333333335
愛,嫌悪,1.4444444444444444
愛,怒り,1.1333333333333333
愛,期待,4.166666666666667
愛,恍惚,4.0
愛,平穏,3.8
愛,感嘆,3.363636363636364
愛,容認,5.0
愛,恐怖,0.6666666666666666
愛,心配,2.6
愛,驚嘆,2.0
愛,動揺,0.8888888888888888
愛,悲痛,2.230769230769231
愛,憂い,2.8
愛,憎悪,1.1
愛,退屈,1.125
愛,激怒,1.25
愛,苛立ち,2.0714285714285716
愛,警戒,1.0769230769230769
愛,興味,4.375
愛,楽観,3.2857142857142856
愛,希望,4.222222222222222
愛,不安,3.090909090909091
愛,罪悪感,1.6923076923076923
愛,歓喜,4.571428571428571
愛,服従,2.125
愛,好奇心,3.888888888888889
愛,感傷,2.875
愛,畏敬,4.375
愛,絶望,0.625
愛,恥,3.2857142857142856
愛,失望,1.8
愛,不審,1.0
愛,憤慨,1.3333333333333333
愛,自責,1.9090909090909092
愛,嫉妬,2.6666666666666665
愛,悲観,1.5
愛,軽蔑,1.3333333333333333
愛,冷笑,0.5714285714285714
愛,陰鬱,1.181818181818182
愛,積極性,2.625
愛,誇り,4.4
愛,優位,2.769230769230769
罪悪感,喜び,0.2666666666666666
罪悪感,信頼,0.2857142857142857
罪悪感,恐れ,4.444444444444445
罪悪感,驚き,1.0
罪悪感,悲しみ,3.363636363636364
罪悪感,嫌悪,4.5
罪悪感,怒り,2.3333333333333335
罪悪感,期待,0.5
罪悪感,恍惚,0.2727272727272727
罪悪感,平穏,0.2
罪悪感,感嘆,0.8571428571428571
罪悪感,容認,0.8461538461538461
罪悪感,恐怖,3.0833333333333335
罪悪感,心配,3.888888888888889
罪悪感,驚嘆,0.9
罪悪感,動揺,4.076923076923077
罪悪感,悲痛,3.7333333333333334
罪悪感,憂い,2.7142857142857144
罪悪感,憎悪,2.5555555555555554
罪悪感,退屈,1.0
罪悪感,激怒,2.4444444444444446
罪悪感,苛立ち,2.357142857142857
罪悪感,警戒,2.4444444444444446
罪悪感,興味,1.0909090909090908
罪悪感,楽観,0.4444444444444444
罪悪感,希望,0.6666666666666666
罪悪感,不安,3.8
罪悪感,愛,1.4285714285714286
罪悪感,歓喜,0.5
罪悪感,服従,1.9090909090909092
罪悪感,好奇心,1.2307692307692308
罪悪感,感傷,3.8
罪悪感,畏敬,1.2307692307692308
罪悪感,絶望,3.375
罪悪感,恥,4.083333333333333
罪悪感,失望,2.6
罪悪感,不審,2.2941176470588234
罪悪感,憤慨,2.1
罪悪感,自責,5.363636363636363
罪悪感,嫉妬,3.8
罪悪感,悲観,4.222222222222222
罪悪感,軽蔑,2.25
罪悪感,冷笑,2.1
罪悪感,陰鬱,4.2727272727272725
罪悪感,積極性,1.125
罪悪感,誇り,0.1
罪悪感,優位,0.6666666666666666
歓喜,喜び,6.777777777777778
歓喜,信頼,3.3076923076923075
歓喜,恐れ,0.7
歓喜,驚き,3.4545454545454546
歓喜,悲しみ,0.0833333333333333
歓喜,嫌悪,0.0
歓喜,怒り,0.875
歓喜,期待,3.8333333333333335
歓喜,恍惚,3.875
歓喜,平穏,1.6
歓喜,感嘆,3.75
歓喜,容認,2.7142857142857144
歓喜,恐怖,0.1538461538461538
歓喜,心配,0.9333333333333332
歓喜,驚嘆,3.7
歓喜,動揺,0.8
歓喜,悲痛,0.125
歓喜,憂い,1.5
歓喜,憎悪,0.8181818181818182
歓喜,退屈,0.9090909090909092
歓喜,激怒,0.125
歓喜,苛立ち,0.4444444444444444
歓喜,警戒,0.5833333333333334
歓喜,興味,3.6666666666666665
歓喜,楽観,4.25
歓喜,希望,4.8
歓喜,不安,0.5384615384615384
歓喜,愛,4.363636363636363
歓喜,罪悪感,0.1428571428571428
歓喜,服従,0.9090909090909092
歓喜,好奇心,3.25
歓喜,感傷,2.111111111111111
歓喜,畏敬,3.3333333333333335
歓喜,絶望,0.375
歓喜,恥,0.3333333333333333
歓喜,失望,0.5714285714285714
歓喜,不審,1.0909090909090908
歓喜,憤慨,0.3
歓喜,自責,0.7
歓喜,嫉妬,0.625
歓喜,悲観,0.0
歓喜,軽蔑,0.3636363636363636
歓喜,冷笑,0.0909090909090909
歓喜,陰鬱,0.5714285714285714
歓喜,積極性,4.3
歓喜,誇り,3.25
歓喜,優位,4.125
服従,喜び,1.4285714285714286
服従,信頼,3.4
服従,恐れ,4.714285714285714
服従,驚き,1.2
服従,悲しみ,2.3
服従,嫌悪,3.0
服従,怒り,1.0
服従,期待,1.6666666666666667
服従,恍惚,2.2857142857142856
服従,平穏,1.3333333333333333
服従,感嘆,1.0
服従,容認,2.8333333333333335
服従,恐怖,4.222222222222222
服従,心配,2.111111111111111
服従,驚嘆,1.2222222222222223
服従,動揺,1.3076923076923077
服従,悲痛,3.909090909090909
服従,憂い,1.6666666666666667
服従,憎悪,1.4444444444444444
服従,退屈,1.6923076923076923
服従,激怒,0.875
服従,苛立ち,3.0
服従,警戒,2.0
服従,興味,1.1
服従,楽観,1.2222222222222223
服従,希望,1.2727272727272727
服従,不安,2.4545454545454546
服従,愛,2.8333333333333335
服従,罪悪感,3.0
服従,歓喜,1.0833333333333333
服従,好奇心,0.9285714285714286
服従,感傷,1.5
服従,畏敬,3.375
服従,絶望,1.75
服従,恥,2.875
服従,失望,1.7777777777777777
服従,不審,1.4
服従,憤慨,0.3333333333333333
服従,自責,1.3846153846153846
服従,嫉妬,1.5
服従,悲観,2.9166666666666665
服従,軽蔑,1.6666666666666667
服従,冷笑,1.1
服従,陰鬱,3.75
服従,積極性,0.5454545454545454
服従,誇り,0.8
服従,優位,2.5714285714285716
好奇心,喜び,4.666666666666667
好奇心,信頼,2.142857142857143
好奇心,恐れ,1.125
好奇心,驚き,4.384615384615385
好奇心,悲しみ,0.7692307692307693
好奇心,嫌悪,0.5833333333333334
好奇心,怒り,0.3333333333333333
好奇心,期待,5.555555555555555
好奇心,恍惚,2.9285714285714284
好奇心,平穏,1.0
好奇心,感嘆,3.0
好奇心,容認,1.8888888888888888
好奇心,恐怖,1.6153846153846154
好奇心,心配,1.8888888888888888
好奇心,驚嘆,3.0
好奇心,動揺,0.2857142857142857
好奇心,悲痛,1.0
好奇心,憂い,1.375
好奇心,憎悪,0.6666666666666666
好奇心,退屈,0.5833333333333334
好奇心,激怒,1.6
好奇心,苛立ち,1.2
好奇心,警戒,1.3333333333333333
好奇心,興味,6.818181818181818
好奇心,楽観,4.25
好奇心,希望,4.714285714285714
好奇心,不安,1.8888888888888888
好奇心,愛,3.142857142857143
好奇心,罪悪感,1.0
好奇心,歓喜,3.769230769230769
好奇心,服従,0.625
好奇心,感傷,1.1428571428571428
好奇心,畏敬,1.9230769230769231
好奇心,絶望,0.25
好奇心,恥,1.0714285714285714
好奇心,失望,0.8235294117647058
好奇心,不審,2.2
好奇心,憤慨,0.7142857142857143
好奇心,自責,0.1428571428571428
好奇心,嫉妬,2.8333333333333335
好奇心,悲観,1.1
好奇心,軽蔑,0.75
好奇心,冷笑,0.6
好奇心,陰鬱,0.5454545454545454
好奇心,積極性,5.333333333333333
